match_id,hero_0,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,match_time,game_stage,counter,net_worth_diff,exp_diff,score_diff,radiant_win
6166253627,lion,sniper,tinker,spirit-breaker,anti-mage,storm-spirit,faceless-void,zeus,night-stalker,batrider,00:13:47,early game,0.28,3070,-426,-1,1.0
6166253627,lion,sniper,tinker,spirit-breaker,anti-mage,storm-spirit,faceless-void,zeus,night-stalker,batrider,00:24:02,mid game,0.28,7997,8965,3,1.0
6166253627,lion,sniper,tinker,spirit-breaker,anti-mage,storm-spirit,faceless-void,zeus,night-stalker,batrider,00:33:45,late game,0.28,5015,2328,1,1.0
6166253627,lion,sniper,tinker,spirit-breaker,anti-mage,storm-spirit,faceless-void,zeus,night-stalker,batrider,00:38:58,superlate game,0.28,1460,-7565,-2,1.0
6166256380,magnus,pudge,natures-prophet,enigma,shadow-shaman,bristleback,bloodseeker,drow-ranger,monkey-king,outworld-destroyer,00:15:07,early game,13.33,-2389,-6574,-9,1.0
6166256380,magnus,pudge,natures-prophet,enigma,shadow-shaman,bristleback,bloodseeker,drow-ranger,monkey-king,outworld-destroyer,00:24:45,mid game,13.33,-7739,-16001,-15,1.0
6166256380,magnus,pudge,natures-prophet,enigma,shadow-shaman,bristleback,bloodseeker,drow-ranger,monkey-king,outworld-destroyer,00:28:42,late game,13.33,766,6887,-5,1.0
6166256380,magnus,pudge,natures-prophet,enigma,shadow-shaman,bristleback,bloodseeker,drow-ranger,monkey-king,outworld-destroyer,00:41:05,superlate game,13.33,-3431,-5934,-7,1.0
6166256460,lina,warlock,mirana,weaver,night-stalker,gyrocopter,batrider,shadow-fiend,earthshaker,sniper,00:16:56,early game,-2.27,1905,-1199,4,1.0
6166256460,lina,warlock,mirana,weaver,night-stalker,gyrocopter,batrider,shadow-fiend,earthshaker,sniper,00:25:30,mid game,-2.27,-1231,-9974,-3,1.0
6166256460,lina,warlock,mirana,weaver,night-stalker,gyrocopter,batrider,shadow-fiend,earthshaker,sniper,00:28:45,late game,-2.27,-708,-6598,-1,1.0
6166256460,lina,warlock,mirana,weaver,night-stalker,gyrocopter,batrider,shadow-fiend,earthshaker,sniper,00:39:28,superlate game,-2.27,-15688,-38197,-14,1.0
6166257504,ogre-magi,mirana,tinker,phantom-assassin,bounty-hunter,treant-protector,kunkka,phantom-lancer,vengeful-spirit,bristleback,00:06:00,early game,-6.23,162,-293,0,1.0
6166257504,ogre-magi,mirana,tinker,phantom-assassin,bounty-hunter,treant-protector,kunkka,phantom-lancer,vengeful-spirit,bristleback,00:17:59,mid game,-6.23,2855,3958,2,1.0
6166257504,ogre-magi,mirana,tinker,phantom-assassin,bounty-hunter,treant-protector,kunkka,phantom-lancer,vengeful-spirit,bristleback,00:34:38,late game,-6.23,338,3391,-2,1.0
6166257504,ogre-magi,mirana,tinker,phantom-assassin,bounty-hunter,treant-protector,kunkka,phantom-lancer,vengeful-spirit,bristleback,00:37:23,superlate game,-6.23,-1751,-258,-2,1.0
6166258794,invoker,rubick,zeus,slark,legion-commander,ursa,timbersaw,shadow-fiend,shadow-shaman,mirana,00:08:20,early game,-0.38,-827,-1029,0,1.0
6166258794,invoker,rubick,zeus,slark,legion-commander,ursa,timbersaw,shadow-fiend,shadow-shaman,mirana,00:18:26,mid game,-0.38,-4976,-7041,-4,1.0
6166258794,invoker,rubick,zeus,slark,legion-commander,ursa,timbersaw,shadow-fiend,shadow-shaman,mirana,00:33:18,late game,-0.38,-13381,-15469,-8,1.0
6166258794,invoker,rubick,zeus,slark,legion-commander,ursa,timbersaw,shadow-fiend,shadow-shaman,mirana,00:46:24,superlate game,-0.38,13548,36592,3,1.0
6166262454,crystal-maiden,bloodseeker,huskar,sniper,kunkka,axe,drow-ranger,phantom-lancer,storm-spirit,zeus,00:03:20,early game,3.21,-234,-394,-1,0.0
6166262454,crystal-maiden,bloodseeker,huskar,sniper,kunkka,axe,drow-ranger,phantom-lancer,storm-spirit,zeus,00:23:06,mid game,3.21,2945,5032,6,0.0
6166262454,crystal-maiden,bloodseeker,huskar,sniper,kunkka,axe,drow-ranger,phantom-lancer,storm-spirit,zeus,00:32:08,late game,3.21,-5173,-17918,-2,0.0
6166262454,crystal-maiden,bloodseeker,huskar,sniper,kunkka,axe,drow-ranger,phantom-lancer,storm-spirit,zeus,00:42:39,superlate game,3.21,-26088,-49220,-10,0.0
6166263127,warlock,phantom-assassin,witch-doctor,bristleback,juggernaut,ogre-magi,chaos-knight,slark,puck,treant-protector,00:07:46,early game,-0.77,-449,-1632,-3,1.0
6166263127,warlock,phantom-assassin,witch-doctor,bristleback,juggernaut,ogre-magi,chaos-knight,slark,puck,treant-protector,00:24:15,mid game,-0.77,-591,-6276,-6,1.0
6166263127,warlock,phantom-assassin,witch-doctor,bristleback,juggernaut,ogre-magi,chaos-knight,slark,puck,treant-protector,00:30:04,late game,-0.77,-4334,-8691,-8,1.0
6166263127,warlock,phantom-assassin,witch-doctor,bristleback,juggernaut,ogre-magi,chaos-knight,slark,puck,treant-protector,00:37:48,superlate game,-0.77,-5797,-10484,-8,1.0
6166263215,bloodseeker,gyrocopter,spectre,queen-of-pain,slark,zeus,monkey-king,tiny,void-spirit,clockwerk,00:12:32,early game,0.69,376,-973,-1,0.0
6166263215,bloodseeker,gyrocopter,spectre,queen-of-pain,slark,zeus,monkey-king,tiny,void-spirit,clockwerk,00:23:25,mid game,0.69,623,5956,2,0.0
6166263215,bloodseeker,gyrocopter,spectre,queen-of-pain,slark,zeus,monkey-king,tiny,void-spirit,clockwerk,00:35:42,late game,0.69,-9599,-18835,-9,0.0
6166263215,bloodseeker,gyrocopter,spectre,queen-of-pain,slark,zeus,monkey-king,tiny,void-spirit,clockwerk,00:42:03,superlate game,0.69,-15481,-24836,-10,0.0
6166264131,pudge,bounty-hunter,juggernaut,mirana,winter-wyvern,undying,outworld-destroyer,ogre-magi,sniper,lion,00:01:47,early game,-0.53,306,-73,0,1.0
6166264131,pudge,bounty-hunter,juggernaut,mirana,winter-wyvern,undying,outworld-destroyer,ogre-magi,sniper,lion,00:19:40,mid game,-0.53,8765,5046,10,1.0
6166264131,pudge,bounty-hunter,juggernaut,mirana,winter-wyvern,undying,outworld-destroyer,ogre-magi,sniper,lion,00:28:25,late game,-0.53,-1597,-12543,0,1.0
6166264131,pudge,bounty-hunter,juggernaut,mirana,winter-wyvern,undying,outworld-destroyer,ogre-magi,sniper,lion,00:41:03,superlate game,-0.53,16728,16616,5,1.0
6166264603,winter-wyvern,nyx-assassin,faceless-void,riki,centaur-warrunner,ancient-apparition,magnus,wraith-king,void-spirit,keeper-of-the-light,00:15:17,early game,6.8,-2458,-3619,-2,1.0
6166264603,winter-wyvern,nyx-assassin,faceless-void,riki,centaur-warrunner,ancient-apparition,magnus,wraith-king,void-spirit,keeper-of-the-light,00:26:55,mid game,6.8,2023,10723,4,1.0
6166264603,winter-wyvern,nyx-assassin,faceless-void,riki,centaur-warrunner,ancient-apparition,magnus,wraith-king,void-spirit,keeper-of-the-light,00:29:42,late game,6.8,11431,25816,12,1.0
6166265109,outworld-destroyer,pudge,tinker,broodmother,wraith-king,shadow-fiend,phantom-assassin,windranger,hoodwink,luna,00:12:17,early game,14.07,-1553,437,3,0.0
6166265109,outworld-destroyer,pudge,tinker,broodmother,wraith-king,shadow-fiend,phantom-assassin,windranger,hoodwink,luna,00:24:32,mid game,14.07,-8068,-6496,-3,0.0
6166265109,outworld-destroyer,pudge,tinker,broodmother,wraith-king,shadow-fiend,phantom-assassin,windranger,hoodwink,luna,00:36:38,late game,14.07,-5411,2697,1,0.0
6166265109,outworld-destroyer,pudge,tinker,broodmother,wraith-king,shadow-fiend,phantom-assassin,windranger,hoodwink,luna,00:37:12,superlate game,14.07,-5886,-897,0,0.0
6166265521,ursa,rubick,windranger,omniknight,sand-king,silencer,phantom-lancer,sniper,phoenix,spirit-breaker,00:02:01,early game,1.85,-233,-71,0,1.0
6166265521,ursa,rubick,windranger,omniknight,sand-king,silencer,phantom-lancer,sniper,phoenix,spirit-breaker,00:25:10,mid game,1.85,8447,11453,15,1.0
6166265521,ursa,rubick,windranger,omniknight,sand-king,silencer,phantom-lancer,sniper,phoenix,spirit-breaker,00:34:39,late game,1.85,11415,23658,20,1.0
6166265521,ursa,rubick,windranger,omniknight,sand-king,silencer,phantom-lancer,sniper,phoenix,spirit-breaker,00:38:40,superlate game,1.85,16144,23939,22,1.0
6166265879,earthshaker,leshrac,natures-prophet,sniper,nyx-assassin,pudge,bristleback,dark-seer,wraith-king,rubick,00:03:21,early game,12.88,-127,-30,-1,1.0
6166265879,earthshaker,leshrac,natures-prophet,sniper,nyx-assassin,pudge,bristleback,dark-seer,wraith-king,rubick,00:18:31,mid game,12.88,6910,8992,8,1.0
6166265879,earthshaker,leshrac,natures-prophet,sniper,nyx-assassin,pudge,bristleback,dark-seer,wraith-king,rubick,00:33:31,late game,12.88,13876,13551,10,1.0
6166265879,earthshaker,leshrac,natures-prophet,sniper,nyx-assassin,pudge,bristleback,dark-seer,wraith-king,rubick,00:38:35,superlate game,12.88,13356,7869,8,1.0
6166266217,morphling,sven,lich,mirana,clinkz,lion,queen-of-pain,necrophos,slark,underlord,00:12:18,early game,1.5,-4991,-3110,0,0.0
6166266217,morphling,sven,lich,mirana,clinkz,lion,queen-of-pain,necrophos,slark,underlord,00:21:04,mid game,1.5,-7006,-6488,0,0.0
6166266217,morphling,sven,lich,mirana,clinkz,lion,queen-of-pain,necrophos,slark,underlord,00:27:11,late game,1.5,-11799,-16083,-6,0.0
6166266217,morphling,sven,lich,mirana,clinkz,lion,queen-of-pain,necrophos,slark,underlord,00:37:29,superlate game,1.5,-29846,-53976,-19,0.0
6166268693,ember-spirit,clockwerk,drow-ranger,shadow-shaman,abaddon,keeper-of-the-light,ancient-apparition,kunkka,wraith-king,clinkz,00:02:57,early game,4.62,-161,-42,1,1.0
6166268693,ember-spirit,clockwerk,drow-ranger,shadow-shaman,abaddon,keeper-of-the-light,ancient-apparition,kunkka,wraith-king,clinkz,00:25:10,mid game,4.62,-13181,-19455,-8,1.0
6166268693,ember-spirit,clockwerk,drow-ranger,shadow-shaman,abaddon,keeper-of-the-light,ancient-apparition,kunkka,wraith-king,clinkz,00:27:21,late game,4.62,-12838,-15971,-8,1.0
6166268693,ember-spirit,clockwerk,drow-ranger,shadow-shaman,abaddon,keeper-of-the-light,ancient-apparition,kunkka,wraith-king,clinkz,00:40:11,superlate game,4.62,-13161,-7174,-9,1.0
6166269306,alchemist,shadow-shaman,mirana,magnus,night-stalker,tidehunter,vengeful-spirit,monkey-king,phantom-lancer,pangolier,00:06:04,early game,4.05,693,578,2,1.0
6166269306,alchemist,shadow-shaman,mirana,magnus,night-stalker,tidehunter,vengeful-spirit,monkey-king,phantom-lancer,pangolier,00:19:27,mid game,4.05,818,-5089,-1,1.0
6166269306,alchemist,shadow-shaman,mirana,magnus,night-stalker,tidehunter,vengeful-spirit,monkey-king,phantom-lancer,pangolier,00:36:26,late game,4.05,14968,18541,7,1.0
6166269306,alchemist,shadow-shaman,mirana,magnus,night-stalker,tidehunter,vengeful-spirit,monkey-king,phantom-lancer,pangolier,00:38:09,superlate game,4.05,10346,9939,5,1.0
6166270855,dragon-knight,templar-assassin,windranger,dazzle,hoodwink,undying,tiny,phantom-assassin,grimstroke,gyrocopter,00:12:36,early game,-2.28,-1906,-290,-4,0.0
6166270855,dragon-knight,templar-assassin,windranger,dazzle,hoodwink,undying,tiny,phantom-assassin,grimstroke,gyrocopter,00:21:59,mid game,-2.28,-792,262,-4,0.0
6166270855,dragon-knight,templar-assassin,windranger,dazzle,hoodwink,undying,tiny,phantom-assassin,grimstroke,gyrocopter,00:33:35,late game,-2.28,-9416,-10775,-7,0.0
6166270855,dragon-knight,templar-assassin,windranger,dazzle,hoodwink,undying,tiny,phantom-assassin,grimstroke,gyrocopter,00:38:07,superlate game,-2.28,-7167,-11653,-7,0.0
6166271264,ancient-apparition,medusa,crystal-maiden,clinkz,tidehunter,lion,spirit-breaker,void-spirit,phantom-assassin,vengeful-spirit,00:10:41,early game,-7.47,-185,115,-6,0.0
6166271264,ancient-apparition,medusa,crystal-maiden,clinkz,tidehunter,lion,spirit-breaker,void-spirit,phantom-assassin,vengeful-spirit,00:24:31,mid game,-7.47,-5825,-9370,-15,0.0
6166271264,ancient-apparition,medusa,crystal-maiden,clinkz,tidehunter,lion,spirit-breaker,void-spirit,phantom-assassin,vengeful-spirit,00:31:11,late game,-7.47,-10436,-18296,-20,0.0
6166271264,ancient-apparition,medusa,crystal-maiden,clinkz,tidehunter,lion,spirit-breaker,void-spirit,phantom-assassin,vengeful-spirit,00:38:19,superlate game,-7.47,-18814,-34463,-25,0.0
6166271271,gyrocopter,dark-willow,medusa,lina,wraith-king,tinker,bristleback,pangolier,disruptor,phantom-lancer,00:04:57,early game,-8.27,-194,4,0,0.0
6166271271,gyrocopter,dark-willow,medusa,lina,wraith-king,tinker,bristleback,pangolier,disruptor,phantom-lancer,00:17:26,mid game,-8.27,-3559,-8596,-15,0.0
6166271271,gyrocopter,dark-willow,medusa,lina,wraith-king,tinker,bristleback,pangolier,disruptor,phantom-lancer,00:28:59,late game,-8.27,-11355,-19581,-24,0.0
6166271271,gyrocopter,dark-willow,medusa,lina,wraith-king,tinker,bristleback,pangolier,disruptor,phantom-lancer,00:37:42,superlate game,-8.27,-17213,-27434,-28,0.0
6166272566,pudge,weaver,mirana,dark-willow,drow-ranger,treant-protector,keeper-of-the-light,vengeful-spirit,riki,doom,00:12:03,early game,2.65,-2838,-3228,-5,0.0
6166272566,pudge,weaver,mirana,dark-willow,drow-ranger,treant-protector,keeper-of-the-light,vengeful-spirit,riki,doom,00:26:30,mid game,2.65,-13427,-18325,-21,0.0
6166272566,pudge,weaver,mirana,dark-willow,drow-ranger,treant-protector,keeper-of-the-light,vengeful-spirit,riki,doom,00:32:16,late game,2.65,-21464,-36996,-30,0.0
6166272566,pudge,weaver,mirana,dark-willow,drow-ranger,treant-protector,keeper-of-the-light,vengeful-spirit,riki,doom,00:37:35,superlate game,2.65,-29171,-43629,-33,0.0
6166273136,silencer,snapfire,viper,drow-ranger,tinker,phantom-lancer,axe,lion,ogre-magi,jakiro,00:09:17,early game,-4.71,-1548,-1573,-2,0.0
6166273136,silencer,snapfire,viper,drow-ranger,tinker,phantom-lancer,axe,lion,ogre-magi,jakiro,00:18:39,mid game,-4.71,-6460,-5447,-10,0.0
6166273136,silencer,snapfire,viper,drow-ranger,tinker,phantom-lancer,axe,lion,ogre-magi,jakiro,00:32:32,late game,-4.71,-15608,-24702,-24,0.0
6166273136,silencer,snapfire,viper,drow-ranger,tinker,phantom-lancer,axe,lion,ogre-magi,jakiro,00:37:07,superlate game,-4.71,-28019,-40679,-33,0.0
6166273906,omniknight,lycan,techies,slark,pudge,outworld-destroyer,undying,dazzle,phantom-lancer,dragon-knight,00:02:57,early game,-6.71,283,343,0,1.0
6166273906,omniknight,lycan,techies,slark,pudge,outworld-destroyer,undying,dazzle,phantom-lancer,dragon-knight,00:22:14,mid game,-6.71,-3593,-8505,-11,1.0
6166273906,omniknight,lycan,techies,slark,pudge,outworld-destroyer,undying,dazzle,phantom-lancer,dragon-knight,00:33:12,late game,-6.71,5957,5266,-6,1.0
6166273906,omniknight,lycan,techies,slark,pudge,outworld-destroyer,undying,dazzle,phantom-lancer,dragon-knight,00:37:49,superlate game,-6.71,13173,10927,-2,1.0
6166274366,undying,juggernaut,silencer,keeper-of-the-light,monkey-king,luna,clockwerk,crystal-maiden,lion,sniper,00:16:18,early game,-2.01,6603,4837,13,1.0
6166274366,undying,juggernaut,silencer,keeper-of-the-light,monkey-king,luna,clockwerk,crystal-maiden,lion,sniper,00:24:18,mid game,-2.01,2377,-2264,11,1.0
6166274366,undying,juggernaut,silencer,keeper-of-the-light,monkey-king,luna,clockwerk,crystal-maiden,lion,sniper,00:27:26,late game,-2.01,867,-1635,11,1.0
6166274366,undying,juggernaut,silencer,keeper-of-the-light,monkey-king,luna,clockwerk,crystal-maiden,lion,sniper,00:37:17,superlate game,-2.01,7059,15317,14,1.0
6166274408,slark,treant-protector,lion,lina,mars,ogre-magi,mirana,zeus,invoker,axe,00:08:56,early game,0.79,-529,-435,1,0.0
6166274408,slark,treant-protector,lion,lina,mars,ogre-magi,mirana,zeus,invoker,axe,00:19:09,mid game,0.79,2164,4334,8,0.0
6166274408,slark,treant-protector,lion,lina,mars,ogre-magi,mirana,zeus,invoker,axe,00:29:06,late game,0.79,-7156,-13488,0,0.0
6166274408,slark,treant-protector,lion,lina,mars,ogre-magi,mirana,zeus,invoker,axe,00:37:06,superlate game,0.79,-26167,-47351,-12,0.0
6166275660,slark,templar-assassin,legion-commander,witch-doctor,enchantress,night-stalker,crystal-maiden,lycan,spectre,lina,00:02:57,early game,5.16,568,526,0,1.0
6166275660,slark,templar-assassin,legion-commander,witch-doctor,enchantress,night-stalker,crystal-maiden,lycan,spectre,lina,00:19:36,mid game,5.16,1808,-1588,-6,1.0
6166275660,slark,templar-assassin,legion-commander,witch-doctor,enchantress,night-stalker,crystal-maiden,lycan,spectre,lina,00:31:48,late game,5.16,6551,8576,-2,1.0
6166276838,earthshaker,lich,magnus,sven,kunkka,lion,clinkz,venomancer,lina,pudge,00:05:11,early game,2.31,-698,-932,-3,0.0
6166276838,earthshaker,lich,magnus,sven,kunkka,lion,clinkz,venomancer,lina,pudge,00:26:11,mid game,2.31,-2787,3027,-1,0.0
6166276838,earthshaker,lich,magnus,sven,kunkka,lion,clinkz,venomancer,lina,pudge,00:29:06,late game,2.31,-2434,1524,-1,0.0
6166276979,ancient-apparition,spectre,disruptor,magnus,spirit-breaker,viper,dazzle,monkey-king,abaddon,shadow-demon,00:09:12,early game,-5.18,-2322,-2945,-4,0.0
6166276979,ancient-apparition,spectre,disruptor,magnus,spirit-breaker,viper,dazzle,monkey-king,abaddon,shadow-demon,00:19:12,mid game,-5.18,-3031,-3207,-5,0.0
6166276979,ancient-apparition,spectre,disruptor,magnus,spirit-breaker,viper,dazzle,monkey-king,abaddon,shadow-demon,00:35:34,late game,-5.18,-18511,-25636,-11,0.0
6166277024,razor,invoker,warlock,slark,juggernaut,phantom-assassin,bloodseeker,templar-assassin,sand-king,windranger,00:12:55,early game,-9.54,-5455,-6103,-6,0.0
6166277024,razor,invoker,warlock,slark,juggernaut,phantom-assassin,bloodseeker,templar-assassin,sand-king,windranger,00:18:54,mid game,-9.54,-7619,-8584,-9,0.0
6166277024,razor,invoker,warlock,slark,juggernaut,phantom-assassin,bloodseeker,templar-assassin,sand-king,windranger,00:29:13,late game,-9.54,-12386,-13145,-11,0.0
6166277359,crystal-maiden,juggernaut,sand-king,bounty-hunter,invoker,gyrocopter,queen-of-pain,silencer,pangolier,lina,00:02:00,early game,-0.98,185,325,4,1.0
6166277359,crystal-maiden,juggernaut,sand-king,bounty-hunter,invoker,gyrocopter,queen-of-pain,silencer,pangolier,lina,00:23:03,mid game,-0.98,-1036,-4248,-1,1.0
6166277359,crystal-maiden,juggernaut,sand-king,bounty-hunter,invoker,gyrocopter,queen-of-pain,silencer,pangolier,lina,00:31:01,late game,-0.98,3465,170,-1,1.0
6166277715,tidehunter,legion-commander,weaver,crystal-maiden,medusa,jakiro,gyrocopter,ogre-magi,leshrac,lion,00:11:15,early game,4.64,-251,-2099,-6,1.0
6166277715,tidehunter,legion-commander,weaver,crystal-maiden,medusa,jakiro,gyrocopter,ogre-magi,leshrac,lion,00:17:38,mid game,4.64,1715,5451,-2,1.0
6166277715,tidehunter,legion-commander,weaver,crystal-maiden,medusa,jakiro,gyrocopter,ogre-magi,leshrac,lion,00:34:36,late game,4.64,24483,48638,23,1.0
6166278514,ogre-magi,templar-assassin,rubick,night-stalker,slark,void-spirit,undying,centaur-warrunner,witch-doctor,ursa,00:07:41,early game,12.14,-511,60,-1,1.0
6166278514,ogre-magi,templar-assassin,rubick,night-stalker,slark,void-spirit,undying,centaur-warrunner,witch-doctor,ursa,00:21:42,mid game,12.14,6135,10873,8,1.0
6166278514,ogre-magi,templar-assassin,rubick,night-stalker,slark,void-spirit,undying,centaur-warrunner,witch-doctor,ursa,00:30:35,late game,12.14,13391,16298,9,1.0
6166278738,razor,viper,brewmaster,grimstroke,rubick,legion-commander,anti-mage,tusk,pugna,silencer,00:05:10,early game,-13.25,80,1024,0,1.0
6166278738,razor,viper,brewmaster,grimstroke,rubick,legion-commander,anti-mage,tusk,pugna,silencer,00:17:29,mid game,-13.25,5332,6455,4,1.0
6166278738,razor,viper,brewmaster,grimstroke,rubick,legion-commander,anti-mage,tusk,pugna,silencer,00:31:30,late game,-13.25,11492,14888,13,1.0
6166280202,lion,night-stalker,weaver,crystal-maiden,tinker,rubick,earthshaker,techies,clinkz,riki,00:00:22,early game,-4.89,-73,-339,-1,0.0
6166280202,lion,night-stalker,weaver,crystal-maiden,tinker,rubick,earthshaker,techies,clinkz,riki,00:24:40,mid game,-4.89,861,-3407,-1,0.0
6166280202,lion,night-stalker,weaver,crystal-maiden,tinker,rubick,earthshaker,techies,clinkz,riki,00:29:49,late game,-4.89,-400,-3143,0,0.0
6166280667,windranger,natures-prophet,void-spirit,clinkz,lion,tiny,witch-doctor,mars,rubick,phantom-assassin,00:13:51,early game,-9.89,-4588,-5878,-10,0.0
6166280667,windranger,natures-prophet,void-spirit,clinkz,lion,tiny,witch-doctor,mars,rubick,phantom-assassin,00:20:26,mid game,-9.89,-7199,-10898,-14,0.0
6166280667,windranger,natures-prophet,void-spirit,clinkz,lion,tiny,witch-doctor,mars,rubick,phantom-assassin,00:27:38,late game,-9.89,-18429,-27851,-26,0.0
6166280816,alchemist,io,shadow-fiend,skywrath-mage,ursa,spirit-breaker,kunkka,sniper,wraith-king,lifestealer,00:12:29,early game,5.83,-432,-5535,-3,0.0
6166280816,alchemist,io,shadow-fiend,skywrath-mage,ursa,spirit-breaker,kunkka,sniper,wraith-king,lifestealer,00:20:40,mid game,5.83,-1785,-9276,-8,0.0
6166280816,alchemist,io,shadow-fiend,skywrath-mage,ursa,spirit-breaker,kunkka,sniper,wraith-king,lifestealer,00:34:11,late game,5.83,-21602,-49292,-28,0.0
6166281714,rubick,axe,drow-ranger,clinkz,mirana,juggernaut,venomancer,sniper,lion,underlord,00:01:17,early game,9.84,-32,291,1,0.0
6166281714,rubick,axe,drow-ranger,clinkz,mirana,juggernaut,venomancer,sniper,lion,underlord,00:19:13,mid game,9.84,-5929,-8266,-3,0.0
6166281714,rubick,axe,drow-ranger,clinkz,mirana,juggernaut,venomancer,sniper,lion,underlord,00:29:09,late game,9.84,-13432,-17733,-9,0.0
6166282474,pudge,windranger,winter-wyvern,phoenix,morphling,legion-commander,skywrath-mage,invoker,lich,sven,00:01:08,early game,5.77,324,72,1,1.0
6166282474,pudge,windranger,winter-wyvern,phoenix,morphling,legion-commander,skywrath-mage,invoker,lich,sven,00:26:51,mid game,5.77,6834,7663,20,1.0
6166282474,pudge,windranger,winter-wyvern,phoenix,morphling,legion-commander,skywrath-mage,invoker,lich,sven,00:31:29,late game,5.77,7525,1867,17,1.0
6166285629,ember-spirit,dark-seer,jakiro,slark,shadow-shaman,dark-willow,troll-warlord,terrorblade,crystal-maiden,zeus,00:02:35,early game,5.45,216,-165,-2,1.0
6166285629,ember-spirit,dark-seer,jakiro,slark,shadow-shaman,dark-willow,troll-warlord,terrorblade,crystal-maiden,zeus,00:23:01,mid game,5.45,10672,15188,11,1.0
6166285629,ember-spirit,dark-seer,jakiro,slark,shadow-shaman,dark-willow,troll-warlord,terrorblade,crystal-maiden,zeus,00:28:14,late game,5.45,11853,19901,15,1.0
6166287902,phantom-assassin,witch-doctor,natures-prophet,wraith-king,templar-assassin,zeus,sniper,bounty-hunter,underlord,invoker,00:00:49,early game,4.52,55,196,0,0.0
6166287902,phantom-assassin,witch-doctor,natures-prophet,wraith-king,templar-assassin,zeus,sniper,bounty-hunter,underlord,invoker,00:26:20,mid game,4.52,-20516,-21600,-24,0.0
6166287902,phantom-assassin,witch-doctor,natures-prophet,wraith-king,templar-assassin,zeus,sniper,bounty-hunter,underlord,invoker,00:27:34,late game,4.52,-24058,-26275,-25,0.0
6166288367,meepo,phoenix,earthshaker,lifestealer,ogre-magi,rubick,legion-commander,anti-mage,earth-spirit,lion,00:07:28,early game,10.12,-190,-1627,-3,1.0
6166288367,meepo,phoenix,earthshaker,lifestealer,ogre-magi,rubick,legion-commander,anti-mage,earth-spirit,lion,00:22:38,mid game,10.12,6576,12655,6,1.0
6166288367,meepo,phoenix,earthshaker,lifestealer,ogre-magi,rubick,legion-commander,anti-mage,earth-spirit,lion,00:29:16,late game,10.12,27081,29757,13,1.0
6166288655,faceless-void,leshrac,ogre-magi,windranger,zeus,shadow-shaman,underlord,tinker,silencer,lifestealer,00:06:12,early game,0.09,273,529,2,1.0
6166288655,faceless-void,leshrac,ogre-magi,windranger,zeus,shadow-shaman,underlord,tinker,silencer,lifestealer,00:19:53,mid game,0.09,7224,9780,12,1.0
6166288655,faceless-void,leshrac,ogre-magi,windranger,zeus,shadow-shaman,underlord,tinker,silencer,lifestealer,00:28:21,late game,0.09,24834,35154,28,1.0
6166288714,lion,ursa,grimstroke,void-spirit,huskar,drow-ranger,slark,underlord,rubick,necrophos,00:09:06,early game,-1.39,729,675,4,1.0
6166288714,lion,ursa,grimstroke,void-spirit,huskar,drow-ranger,slark,underlord,rubick,necrophos,00:18:48,mid game,-1.39,10619,12727,16,1.0
6166288714,lion,ursa,grimstroke,void-spirit,huskar,drow-ranger,slark,underlord,rubick,necrophos,00:27:55,late game,-1.39,14163,18259,21,1.0
6166234087,doom,sniper,lina,monkey-king,ancient-apparition,sven,sand-king,jakiro,disruptor,storm-spirit,00:07:25,early game,0.96,1829,1857,2,1.0
6166234087,doom,sniper,lina,monkey-king,ancient-apparition,sven,sand-king,jakiro,disruptor,storm-spirit,00:22:31,mid game,0.96,5923,4883,4,1.0
6166234087,doom,sniper,lina,monkey-king,ancient-apparition,sven,sand-king,jakiro,disruptor,storm-spirit,00:31:03,late game,0.96,8460,-37,4,1.0
6166234087,doom,sniper,lina,monkey-king,ancient-apparition,sven,sand-king,jakiro,disruptor,storm-spirit,00:49:04,superlate game,0.96,1372,-5340,0,1.0
6166238182,ogre-magi,bristleback,phantom-assassin,troll-warlord,dark-willow,puck,lina,kunkka,earthshaker,weaver,00:03:52,early game,2.23,-109,-478,1,1.0
6166238182,ogre-magi,bristleback,phantom-assassin,troll-warlord,dark-willow,puck,lina,kunkka,earthshaker,weaver,00:25:55,mid game,2.23,2504,-14,7,1.0
6166238182,ogre-magi,bristleback,phantom-assassin,troll-warlord,dark-willow,puck,lina,kunkka,earthshaker,weaver,00:28:07,late game,2.23,1937,-172,7,1.0
6166238182,ogre-magi,bristleback,phantom-assassin,troll-warlord,dark-willow,puck,lina,kunkka,earthshaker,weaver,00:51:35,superlate game,2.23,-18838,-47707,-5,1.0
6166240500,ogre-magi,pudge,pugna,jakiro,tinker,sniper,leshrac,axe,drow-ranger,lycan,00:16:47,early game,8.64,-2370,-4033,-2,1.0
6166240500,ogre-magi,pudge,pugna,jakiro,tinker,sniper,leshrac,axe,drow-ranger,lycan,00:24:49,mid game,8.64,393,1716,4,1.0
6166240500,ogre-magi,pudge,pugna,jakiro,tinker,sniper,leshrac,axe,drow-ranger,lycan,00:34:43,late game,8.64,-7246,-12871,-1,1.0
6166240500,ogre-magi,pudge,pugna,jakiro,tinker,sniper,leshrac,axe,drow-ranger,lycan,00:49:28,superlate game,8.64,-2829,-2085,-1,1.0
